,Strain Name,Type,Rating,Rating Users,Top Terpene,Feeling_1,Negative_1,Helps with_1,Feeling_2,Negative_2,Helps with_2,Feeling_3,Negative_3,Helps with_3,Feeling_4,Negative_4,Helps with_4,Feeling_5,Negative_5,Helps with_5,THC,CBD,Flavor_1,Flavor_2,Flavor_3
1868,Bio-Jesus,Hybrid,4.6,250.0,Myrcene,Relaxed,Dry mouth,Pain,Happy,Dry eyes,Stress,Euphoric,Dizzy,Insomnia,Sleepy,Anxious,Anxiety,Hungry,Headache,Depression,26.0,0.0,Earthy,Diesel,Chemical
1869,Sherblato,Hybrid,4.3,35.0,Caryophyllene,Relaxed,Dry eyes,Anxiety,Happy,Dry mouth,Headaches,Euphoric,,Lack of appetite,Hungry,,Pain,Focused,,Stress,18.0,0.0,Sweet,,
1870,Northern Lights,Indica,4.4,3225.0,Myrcene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Pain,Euphoric,Dizzy,Anxiety,Sleepy,Paranoid,Insomnia,Uplifted,Headache,Depression,16.0,4.0,Earthy,Sweet,Pine
1871,Remedy,Indica,4.6,138.0,Myrcene,Relaxed,Dry mouth,Pain,Happy,Dry eyes,Anxiety,Uplifted,Headache,Stress,Focused,Anxious,Inflammation,Sleepy,Dizzy,Headaches,1.0,13.0,Earthy,Woody,Citrus
1872,Pineapple Super Silver Haze,Sativa,4.7,52.0,Terpinolene,Happy,Dry mouth,Depression,Uplifted,Dizzy,Stress,Euphoric,Dry eyes,Fatigue,Creative,Anxious,Anxiety,Energetic,Paranoid,PTSD,19.0,9.0,Pineapple,Citrus,Diesel
1873,Chem Scout,Indica,4.6,53.0,Caryophyllene,Relaxed,Dry mouth,Stress,Happy,Dizzy,Depression,Euphoric,Dry eyes,Pain,Uplifted,Anxious,Anxiety,Sleepy,Headache,Fatigue,21.0,0.0,Earthy,Diesel,Skunk
1874,VCDC,Hybrid,4.6,41.0,Myrcene,Relaxed,Dizzy,Stress,Happy,Dry eyes,Pain,Uplifted,Dry mouth,Anxiety,Sleepy,Anxious,Depression,Euphoric,Paranoid,Inflammation,3.0,13.0,Berry,Earthy,Citrus
1875,LA Woman,Hybrid,4.3,116.0,Myrcene,Relaxed,Dry mouth,Stress,Euphoric,Dry eyes,Pain,Happy,Headache,Anxiety,Uplifted,Paranoid,Depression,Creative,Anxious,Muscle spasms,21.0,9.0,Earthy,Citrus,Sweet
1876,Gobbstopper,Indica,4.7,40.0,Myrcene,Relaxed,Dry mouth,Stress,Sleepy,Dry eyes,Insomnia,Happy,Dizzy,Anxiety,Euphoric,,Pain,Hungry,,PTSD,15.0,1.0,Sweet,Berry,Woody
1877,StarBud,Indica,4.7,63.0,Myrcene,Relaxed,Dry mouth,Insomnia,Happy,Dry eyes,Stress,Sleepy,Anxious,Pain,Euphoric,Dizzy,Anxiety,Uplifted,Headache,Depression,27.0,0.0,Menthol,Pine,Grape
1878,The OX,Indica,4.8,20.0,Caryophyllene,Relaxed,Dry mouth,Pain,Happy,Dry eyes,Stress,Euphoric,,Inflammation,Hungry,,Depression,Uplifted,,Muscle spasms,20.0,0.0,Coffee,Earthy,Pungent
1879,Grape Soda,Hybrid,4.6,43.0,Caryophyllene,Relaxed,Dry mouth,Depression,Happy,Dry eyes,Stress,Euphoric,Headache,Anxiety,Hungry,Paranoid,Insomnia,Creative,,Fatigue,19.0,0.0,Berry,Grape,Citrus
1880,Cadillac Purple,Indica,4.2,146.0,Myrcene,Relaxed,Dry mouth,Stress,Sleepy,Dry eyes,Pain,Happy,Paranoid,Insomnia,Euphoric,Anxious,Anxiety,Hungry,Dizzy,Depression,16.0,1.0,Grape,Woody,Berry
1881,Stardawg Guava,Sativa,4.5,62.0,Myrcene,Uplifted,Dry mouth,Depression,Happy,Dry eyes,Stress,Euphoric,Anxious,Anxiety,Relaxed,Paranoid,Pain,Creative,Dizzy,Fatigue,21.0,0.0,Tropical,Sweet,Flowery
1882,Jack Diesel,Sativa,4.2,61.0,Terpinolene,Happy,Dry mouth,Depression,Uplifted,Dizzy,Anxiety,Euphoric,Dry eyes,Stress,Energetic,Headache,Fatigue,Relaxed,Anxious,Lack of appetite,14.0,6.0,Woody,Diesel,Earthy
1883,The White,Hybrid,4.5,365.0,Caryophyllene,Relaxed,Dry mouth,Stress,Happy,Dizzy,Pain,Euphoric,Dry eyes,Anxiety,Uplifted,Anxious,Insomnia,Sleepy,Paranoid,Depression,21.0,0.0,Pungent,Earthy,Pine
1884,Big Bud,Indica,3.8,326.0,Pinene,Relaxed,Dry mouth,Stress,Sleepy,Dry eyes,Pain,Happy,Dizzy,Insomnia,Hungry,Paranoid,Anxiety,Euphoric,Headache,Depression,16.0,1.0,Earthy,Flowery,Skunk
1885,SleeStack,Sativa,4.3,27.0,Terpinolene,Uplifted,Dry mouth,Depression,Relaxed,Anxious,Anxiety,Happy,Dry eyes,Stress,Euphoric,Dizzy,ADD,Talkative,,Fatigue,15.0,0.0,Diesel,Earthy,Sweet
1886,Pure Kush,Indica,4.2,326.0,Myrcene,Relaxed,Dry mouth,Insomnia,Sleepy,Dry eyes,Stress,Happy,Paranoid,Pain,Euphoric,Dizzy,Anxiety,Hungry,Headache,Nausea,16.0,0.0,Woody,Earthy,Pungent
1887,Blue Venom,Hybrid,4.5,80.0,Myrcene,Relaxed,Dry mouth,Stress,Euphoric,Dizzy,Pain,Happy,Dry eyes,Anxiety,Uplifted,Anxious,Depression,Focused,Paranoid,Insomnia,12.0,8.0,Blueberry,Sweet,Berry
1888,Hawaiian Skunk,Hybrid,4.1,52.0,Myrcene,Happy,Dry mouth,Stress,Euphoric,Dry eyes,Depression,Uplifted,Dizzy,Anxiety,Relaxed,Paranoid,Headaches,Creative,Headache,Insomnia,18.0,6.0,Earthy,Citrus,Skunk
1889,Panama Red,Sativa,4.3,181.0,Pinene,Happy,Dry mouth,Depression,Uplifted,Dry eyes,Stress,Energetic,Headache,Anxiety,Talkative,Paranoid,Fatigue,Euphoric,Anxious,Pain,17.0,0.0,Earthy,Woody,Vanilla
1890,Game Changer,Hybrid,4.4,122.0,Pinene,Relaxed,Dry mouth,Stress,Uplifted,Dry eyes,Depression,Happy,Dizzy,Anxiety,Euphoric,Paranoid,Pain,Creative,Anxious,Headaches,18.0,9.0,Earthy,Flowery,Woody
1891,Fortune Cookies,Hybrid,4.6,142.0,Myrcene,Relaxed,Dry mouth,Depression,Happy,Dry eyes,Stress,Euphoric,Dizzy,Pain,Uplifted,Paranoid,Anxiety,Creative,Headache,Fatigue,17.0,0.0,Earthy,Sweet,Honey
1892,God's Bubba,Indica,4.7,13.0,Myrcene,Relaxed,Dizzy,Pain,Happy,Dry eyes,Stress,Sleepy,Dry mouth,Headaches,Euphoric,,Insomnia,Creative,,Anxiety,15.0,14.0,Earthy,,
1893,Billy Kimber,Hybrid,4.6,57.0,Myrcene,Relaxed,Anxious,Depression,Happy,Dry mouth,Lack of appetite,Euphoric,Paranoid,Stress,Sleepy,,Insomnia,Uplifted,,Headaches,23.0,0.0,Earthy,,
1894,Grape God,Hybrid,4.3,464.0,Myrcene,Relaxed,Dry mouth,Stress,Euphoric,Dry eyes,Pain,Happy,Dizzy,Anxiety,Uplifted,Headache,Depression,Sleepy,Paranoid,Insomnia,15.0,0.0,Grape,Sweet,Earthy
1895,Hawaiian Dream,Sativa,4.5,75.0,Myrcene,Uplifted,Dry mouth,Stress,Happy,Dry eyes,Pain,Relaxed,Anxious,Anxiety,Focused,Dizzy,Depression,Euphoric,Headache,Inflammation,5.0,11.0,Tropical,Pineapple,Sweet
1896,Banana Cream OG,Hybrid,4.5,33.0,Myrcene,Relaxed,Dry mouth,Stress,Euphoric,Dizzy,Depression,Sleepy,Dry eyes,Insomnia,Happy,,Pain,Creative,,Anxiety,29.0,11.0,Pine,Citrus,Tropical
1897,Champagne Kush,Hybrid,4.2,180.0,Myrcene,Happy,Dry mouth,Stress,Euphoric,Dry eyes,Anxiety,Uplifted,Dizzy,Pain,Relaxed,Headache,Depression,Creative,Paranoid,Nausea,16.0,0.0,Lavender,Skunk,Citrus
1898,Highwayman,Hybrid,3.9,21.0,Myrcene,Uplifted,Dry mouth,Anxiety,Focused,Dry eyes,Depression,Relaxed,Paranoid,Fatigue,Happy,Anxious,Headaches,Euphoric,Headache,Pain,16.0,0.0,Earthy,Spicy/Herbal,Coffee
1899,Alien Rift,Indica,4.5,53.0,Myrcene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Anxiety,Euphoric,Anxious,Pain,Hungry,Paranoid,Depression,Uplifted,Dizzy,Insomnia,19.0,0.0,Earthy,Citrus,Diesel
1900,LSD,Hybrid,4.3,1099.0,Myrcene,Euphoric,Dry mouth,Stress,Happy,Dry eyes,Depression,Uplifted,Dizzy,Anxiety,Relaxed,Paranoid,Pain,Creative,Anxious,Lack of appetite,16.0,6.0,Citrus,Earthy,Sweet
1901,Pink Death Star,Indica,4.5,42.0,Caryophyllene,Relaxed,Dry mouth,Insomnia,Euphoric,Dry eyes,Pain,Happy,Anxious,Stress,Sleepy,Dizzy,Depression,Uplifted,Paranoid,Lack of appetite,18.0,9.0,Earthy,Pepper,Spicy/Herbal
1902,Trainwreck,Hybrid,4.2,2981.0,Myrcene,Euphoric,Dry mouth,Stress,Happy,Dry eyes,Anxiety,Uplifted,Dizzy,Pain,Relaxed,Paranoid,Depression,Creative,Headache,Insomnia,17.0,4.0,Earthy,Pine,Lemon
1903,Georgia Pine,Hybrid,4.5,12.0,Myrcene,Relaxed,Dry eyes,Lack of appetite,Euphoric,Dry mouth,Depression,Uplifted,Dizzy,Pain,Happy,,Fatigue,Giggly,,Muscle spasms,16.0,0.0,Flowery,Pine,Spicy/Herbal
1904,American Kush,Indica,4.8,20.0,Caryophyllene,Relaxed,Dry eyes,Pain,Happy,Dry mouth,Headaches,Tingly,Anxious,Muscle spasms,Sleepy,Dizzy,Stress,Euphoric,Headache,Insomnia,19.0,14.0,Sweet,Spicy/Herbal,Coffee
1905,Sour Urkle,Hybrid,4.6,60.0,Myrcene,Relaxed,Dry mouth,Pain,Happy,Dry eyes,Depression,Euphoric,Anxious,Stress,Hungry,Dizzy,Fatigue,Uplifted,Paranoid,Inflammation,15.0,1.0,Citrus,Diesel,Berry
1906,Blue Hawaiian,Hybrid,4.3,180.0,Myrcene,Happy,Dry mouth,Stress,Relaxed,Dry eyes,Anxiety,Uplifted,Paranoid,Depression,Euphoric,Headache,Pain,Energetic,Dizzy,Lack of appetite,17.0,1.0,Blueberry,Sweet,Tropical
1907,Limoncello,Hybrid,4.4,48.0,Myrcene,Happy,Anxious,Anxiety,Relaxed,Dry eyes,Depression,Euphoric,Dizzy,Fatigue,Uplifted,Dry mouth,Inflammation,Giggly,Paranoid,Stress,17.0,14.0,Sweet,,
1908,Sugar Punch,Hybrid,4.4,24.0,Myrcene,Creative,Dry mouth,Stress,Uplifted,Dry eyes,Depression,Happy,Headache,Fatigue,Euphoric,Anxious,Pain,Hungry,Dizzy,Anxiety,17.0,9.0,Lemon,Sweet,Berry
1909,Madcow,Sativa,3.4,8.0,Myrcene,Uplifted,Dry mouth,Insomnia,Energetic,Anxious,Lack of appetite,Sleepy,,Stress,Relaxed,,,Talkative,,,18.0,1.0,Sweet,Earthy,Ammonia
1910,Sour Lemon,Hybrid,4.5,105.0,Myrcene,Happy,Dry eyes,Depression,Relaxed,Dry mouth,Stress,Uplifted,Paranoid,Anxiety,Creative,Anxious,Headaches,Energetic,Dizzy,Pain,18.0,0.0,Lemon,,
1911,Ghost OG Moonshine,Indica,4.9,21.0,Limonene,Happy,Dry mouth,Lack of appetite,Relaxed,Dry eyes,Pain,Uplifted,,Anxiety,Hungry,,Depression,Euphoric,,Inflammation,22.0,0.0,Earthy,Vanilla,Coffee
1912,In The Pines,Sativa,4.5,52.0,Myrcene,Uplifted,Dry eyes,Depression,Happy,Dry mouth,Inflammation,Focused,Headache,Pain,Relaxed,Anxious,Stress,Energetic,Dizzy,Anxiety,5.0,10.0,Pine,Earthy,Sweet
1913,Sour Banana Sherbet,Hybrid,4.7,205.0,Myrcene,Happy,Dry mouth,Stress,Relaxed,Dry eyes,Anxiety,Euphoric,Anxious,Depression,Uplifted,Paranoid,Pain,Focused,Dizzy,PTSD,19.0,6.0,Diesel,Sweet,Pungent
1914,Purple Tangie,Sativa,4.6,54.0,Myrcene,Uplifted,Dry mouth,Depression,Happy,Dry eyes,Stress,Euphoric,Headache,Fatigue,Energetic,Anxious,Pain,Focused,Dizzy,Anxiety,15.0,0.0,Citrus,Orange,Earthy
1915,Lemon Fire,Hybrid,4.6,13.0,Myrcene,Relaxed,Dry mouth,Depression,Happy,Dry eyes,Headaches,Euphoric,Headache,Lack of appetite,Uplifted,,Pain,Focused,,Stress,19.0,0.0,Lemon,Citrus,Sweet
1916,Kryptonite,Indica,4.1,324.0,Myrcene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Pain,Euphoric,Dizzy,Anxiety,Sleepy,Headache,Insomnia,Uplifted,Paranoid,Depression,16.0,0.0,Earthy,Flowery,Lavender
1917,Brainwreck,Hybrid,4.6,16.0,Myrcene,Uplifted,Dry mouth,Stress,Creative,Dry eyes,PTSD,Focused,,Depression,Happy,,Pain,Euphoric,,Anxiety,16.0,6.0,Citrus,Earthy,Sweet
1918,Allen Wrench,Sativa,4.3,186.0,Myrcene,Happy,Dry mouth,Stress,Energetic,Dry eyes,Depression,Uplifted,Paranoid,Anxiety,Creative,Anxious,Pain,Focused,Dizzy,Fatigue,17.0,1.0,Earthy,Citrus,Diesel
1919,Colombian Mojito,Sativa,4.5,21.0,Myrcene,Happy,Anxious,Depression,Energetic,Dizzy,Stress,Uplifted,Dry mouth,Anxiety,Focused,Paranoid,Lack of appetite,Euphoric,,Nausea,22.0,0.0,Pine,Sweet,TreeFruit
1920,Sugar Cookie,Hybrid,4.3,227.0,Caryophyllene,Relaxed,Dry mouth,Pain,Happy,Dry eyes,Stress,Sleepy,Dizzy,Anxiety,Euphoric,Anxious,Depression,Uplifted,Headache,Insomnia,22.0,6.0,Sweet,Vanilla,Flowery
1921,Koolato,Hybrid,5.0,10.0,Caryophyllene,Relaxed,Dizzy,Pain,Happy,Dry eyes,Stress,Tingly,Dry mouth,Depression,Uplifted,Headache,Anxiety,Talkative,Paranoid,Insomnia,19.0,0.0,Earthy,,
1922,Eran Almog,Indica,4.4,39.0,Myrcene,Relaxed,Dry mouth,Insomnia,Sleepy,Paranoid,Stress,Happy,Dizzy,Pain,Euphoric,Dry eyes,Anxiety,Uplifted,Anxious,Depression,21.0,0.0,Woody,Earthy,Citrus
1923,Guava Chem,Hybrid,4.5,44.0,Myrcene,Happy,Dry mouth,Depression,Relaxed,Dizzy,Muscle spasms,Focused,Dry eyes,Pain,Creative,Paranoid,Stress,Uplifted,Anxious,Anxiety,17.0,11.0,Sweet,Citrus,Pine
1924,Zen,Hybrid,4.4,29.0,Myrcene,Happy,Dry mouth,Headaches,Focused,Dry eyes,Depression,Relaxed,Anxious,Anxiety,Hungry,Dizzy,Fatigue,Uplifted,Headache,Insomnia,16.0,0.0,Lavender,Earthy,Sweet
1925,Gandalf OG,Indica,4.5,21.0,Caryophyllene,Relaxed,Dry mouth,Inflammation,Happy,Dry eyes,Anxiety,Sleepy,,Eye pressure,Euphoric,,Insomnia,Uplifted,,Muscle spasms,19.0,0.0,Sweet,Berry,Flowery
1926,Berry OG,Hybrid,4.3,70.0,Limonene,Relaxed,Dry mouth,Stress,Euphoric,Dry eyes,Insomnia,Happy,Anxious,Pain,Creative,Paranoid,Anxiety,Uplifted,Headache,Depression,19.0,1.0,Berry,Flowery,Sweet
1927,Enemy of the State,Indica,4.3,34.0,Pinene,Relaxed,Dry mouth,Headaches,Sleepy,Anxious,Pain,Euphoric,Paranoid,Stress,Hungry,Dizzy,Cramps,Happy,Dry eyes,Insomnia,18.0,0.0,Sweet,Flowery,Earthy
1928,Nicole Kush,Indica,4.9,22.0,Limonene,Relaxed,Dry mouth,Depression,Euphoric,Dry eyes,Insomnia,Sleepy,,Cramps,Happy,,Stress,Uplifted,,Fatigue,20.0,0.0,Earthy,Sweet,Pungent
1929,Appalachia,Hybrid,4.6,27.0,Caryophyllene,Happy,Dry eyes,Pain,Relaxed,Dry mouth,Stress,Euphoric,,Depression,Uplifted,,Inflammation,Energetic,,Lack of appetite,21.0,10.0,Earthy,Pine,Flowery
1930,White Cookies,Hybrid,4.4,111.0,Myrcene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Anxiety,Euphoric,Anxious,Depression,Uplifted,Dizzy,Pain,Sleepy,Headache,Insomnia,22.0,8.0,Earthy,Sweet,Flowery
1931,Purple Paralysis,Hybrid,4.3,33.0,Myrcene,Relaxed,Dry mouth,Stress,Euphoric,Anxious,Depression,Sleepy,Dry eyes,Pain,Happy,Headache,Anxiety,Uplifted,Paranoid,Insomnia,17.0,0.0,Honey,Sweet,Lavender
1932,Cuvee,Indica,4.3,61.0,Myrcene,Relaxed,Anxious,Stress,Euphoric,Dry mouth,Anxiety,Happy,Dry eyes,PTSD,Uplifted,Paranoid,Depression,Giggly,,Pain,15.0,0.0,Earthy,Woody,Pungent
1933,Peaches and Cream,Hybrid,4.6,83.0,Myrcene,Euphoric,Dry mouth,Stress,Relaxed,Dry eyes,Depression,Happy,Anxious,Pain,Focused,Dizzy,Anxiety,Uplifted,Paranoid,PTSD,17.0,6.0,Peach,Skunk,Cheese
1934,OG Chem,Hybrid,4.5,179.0,Limonene,Happy,Dry mouth,Stress,Euphoric,Dizzy,Depression,Uplifted,Dry eyes,Pain,Relaxed,Anxious,Anxiety,Creative,Paranoid,Nausea,19.0,1.0,Chemical,Diesel,Pine
1935,Heaven Scent,Hybrid,4.9,7.0,Myrcene,Uplifted,Dry mouth,Nausea,Relaxed,Dry eyes,Stress,Happy,,Migraines,Focused,,Depression,Euphoric,,Fatigue,17.0,10.0,Mint,Sweet,Tropical
1936,Sundae Driver,Hybrid,4.6,278.0,Limonene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Anxiety,Uplifted,Paranoid,Pain,Euphoric,Anxious,Depression,Giggly,Dizzy,PTSD,21.0,0.0,Sweet,,
1937,Neville's Haze,Sativa,4.1,104.0,Myrcene,Happy,Dry mouth,Stress,Euphoric,Dry eyes,Depression,Uplifted,Dizzy,Anxiety,Creative,Paranoid,Pain,Energetic,Anxious,Fatigue,17.0,0.0,Earthy,,
1938,Kali Mist,Sativa,4.1,305.0,Myrcene,Energetic,Dry mouth,Stress,Uplifted,Dry eyes,Depression,Happy,Paranoid,Anxiety,Creative,Anxious,Pain,Euphoric,Headache,Fatigue,19.0,0.0,Earthy,Citrus,Woody
1939,South Indian Sativa,Sativa,4.3,12.0,Myrcene,Euphoric,Dry mouth,Pain,Energetic,Anxious,Stress,Uplifted,Dry eyes,Depression,Relaxed,Headache,Inflammation,Creative,,Muscle spasms,17.0,0.0,Skunk,Earthy,Mango
1940,Magic Beans OG,Indica,4.3,9.0,Myrcene,Happy,Dry eyes,Anxiety,Relaxed,Dry mouth,Depression,Euphoric,,Stress,Sleepy,,PTSD,Tingly,,,20.0,0.0,Lemon,Woody,Pine
1941,Pie Face,Hybrid,4.6,80.0,Myrcene,Relaxed,Dry mouth,Depression,Happy,Dizzy,Stress,Euphoric,Dry eyes,Anxiety,Uplifted,Anxious,Pain,Giggly,Headache,PTSD,19.0,14.0,Sweet,,
1942,Snow Monster,Indica,4.5,52.0,Myrcene,Relaxed,Dry mouth,Pain,Happy,Dry eyes,Insomnia,Sleepy,Anxious,Stress,Euphoric,Paranoid,Anxiety,Uplifted,,Headaches,17.0,0.0,Earthy,Sweet,BlueCheese
1943,Sin Valley OG,Hybrid,4.5,51.0,Myrcene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Insomnia,Euphoric,Anxious,Lack of appetite,Hungry,Dizzy,Pain,Uplifted,Paranoid,Anxiety,21.0,9.0,Earthy,Lemon,Citrus
1944,Kahuna,Indica,4.2,6.0,Terpinolene,Uplifted,Dry eyes,Stress,Euphoric,Dry mouth,Pain,Talkative,,Anxiety,Relaxed,,Insomnia,Happy,,Depression,14.0,2.0,Sweet,Orange,Tropical
1945,Tuna Kush,Indica,4.5,85.0,Myrcene,Relaxed,Dry mouth,Stress,Sleepy,Dry eyes,Depression,Happy,Paranoid,Anxiety,Euphoric,Dizzy,Pain,Hungry,Anxious,Insomnia,18.0,0.0,Earthy,Pungent,Woody
1946,CBD OX,Indica,5.0,5.0,Limonene,Sleepy,Dizzy,Depression,Happy,Dry eyes,Insomnia,Relaxed,Dry mouth,Pain,Euphoric,,Stress,Aroused,,Cramps,20.0,0.0,Flowery,Sweet,Berry
1947,Glass Apple,Hybrid,4.6,27.0,Myrcene,Energetic,Paranoid,Stress,Happy,Dry mouth,Depression,Uplifted,Anxious,Fatigue,Talkative,Dry eyes,Headaches,Euphoric,,Anxiety,18.0,0.0,Apple,Flowery,Citrus
1948,Triple Cheese,Indica,4.6,35.0,Myrcene,Relaxed,Dry eyes,Pain,Euphoric,Dry mouth,Stress,Happy,Headache,Depression,Sleepy,Anxious,Lack of appetite,Uplifted,Dizzy,Insomnia,17.0,0.0,Cheese,Skunk,Pungent
1949,Critical Mass,Indica,4.2,813.0,Myrcene,Relaxed,Dry mouth,Pain,Happy,Dry eyes,Stress,Euphoric,Dizzy,Anxiety,Sleepy,Anxious,Depression,Uplifted,Paranoid,Insomnia,17.0,6.0,Earthy,Woody,Sweet
1950,Lavender,Indica,4.1,762.0,Myrcene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Pain,Euphoric,Dizzy,Insomnia,Sleepy,Paranoid,Anxiety,Uplifted,Headache,Nausea,17.0,4.0,Lavender,Flowery,Sweet
1951,Huckleberry Cough,Hybrid,5.0,10.0,Myrcene,Uplifted,Dry mouth,Anxiety,Relaxed,Dizzy,Fatigue,Happy,Dry eyes,Pain,Euphoric,,Stress,Creative,,Depression,17.0,0.0,Berry,Blueberry,Lemon
1952,Narnia,Sativa,4.7,83.0,Terpinolene,Happy,Dry mouth,Depression,Uplifted,Dry eyes,Stress,Creative,Dizzy,Anxiety,Euphoric,Anxious,Fatigue,Energetic,Paranoid,Pain,21.0,6.0,Sweet,Earthy,Citrus
1953,Ice Cream Cake,Indica,4.7,603.0,Limonene,Relaxed,Dry mouth,Anxiety,Happy,Dry eyes,Stress,Euphoric,Dizzy,Pain,Sleepy,Headache,Depression,Uplifted,Anxious,Insomnia,21.0,0.0,Vanilla,Berry,Sweet
1954,Grape Kush,Hybrid,3.9,163.0,Myrcene,Relaxed,Dry mouth,Stress,Euphoric,Dry eyes,Anxiety,Happy,Headache,Depression,Sleepy,Paranoid,Pain,Uplifted,Dizzy,Insomnia,20.0,14.0,Grape,Sweet,Cheese
1955,Chocolate Hashberry,Hybrid,4.5,123.0,Myrcene,Relaxed,Dry mouth,Pain,Happy,Dry eyes,Stress,Euphoric,Paranoid,Anxiety,Uplifted,Anxious,Depression,Creative,Dizzy,Lack of appetite,17.0,1.0,Sweet,Spicy/Herbal,Earthy
1956,Frisian Dew,Hybrid,4.2,36.0,Myrcene,Relaxed,Dry mouth,Stress,Euphoric,Dizzy,Pain,Happy,Dry eyes,Lack of appetite,Tingly,Anxious,Depression,Hungry,Paranoid,Insomnia,12.0,2.0,Woody,Pungent,Earthy
1957,Sunshine #4,Hybrid,4.8,87.0,Myrcene,Relaxed,Dry mouth,Stress,Uplifted,Dry eyes,Pain,Happy,Anxious,Depression,Euphoric,Paranoid,Anxiety,Talkative,Dizzy,Headaches,23.0,0.0,Citrus,Sweet,Lemon
1958,Mother’s Finest,Sativa,4.4,20.0,Terpinolene,Uplifted,Dry mouth,Anxiety,Happy,Dizzy,Depression,Relaxed,Anxious,Pain,Aroused,Dry eyes,Stress,Euphoric,,Inflammation,17.0,6.0,Citrus,,
1959,Mazar x Blueberry,Hybrid,4.3,1010.0,Myrcene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Pain,Euphoric,Dizzy,Anxiety,Sleepy,Paranoid,Insomnia,Uplifted,Headache,Depression,17.0,1.0,Earthy,Blueberry,Sweet
1960,Obama Kush,Indica,4.4,725.0,Caryophyllene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Pain,Euphoric,Dizzy,Anxiety,Uplifted,Paranoid,Depression,Sleepy,Anxious,Insomnia,18.0,4.0,Earthy,Berry,Pine
1961,Pink Panther,Hybrid,4.5,93.0,,Happy,Dry mouth,Depression,Euphoric,Dry eyes,Stress,Relaxed,Dizzy,Anxiety,Uplifted,Anxious,Lack of appetite,Creative,Paranoid,Insomnia,20.0,0.0,Sweet,Flowery,Citrus
1962,Pineapple Thai,Sativa,3.9,88.0,Myrcene,Happy,Dry mouth,Stress,Uplifted,Dry eyes,Pain,Focused,Dizzy,Depression,Creative,Headache,Anxiety,Relaxed,Paranoid,Fatigue,20.0,9.0,Pineapple,Tropical,Citrus
1963,Purple Frost,Hybrid,4.5,13.0,Myrcene,Relaxed,Dry mouth,Anxiety,Talkative,Dry eyes,Depression,Sleepy,,ADD,Uplifted,,Eye pressure,Happy,,Insomnia,19.0,6.0,Earthy,Sweet,Diesel
1964,Wild Thailand,Sativa,4.5,31.0,Myrcene,Energetic,Dry mouth,Pain,Happy,Dizzy,Stress,Uplifted,Anxious,Depression,Euphoric,Dry eyes,Fatigue,Focused,Headache,Arthritis,18.0,0.0,Citrus,Berry,Sweet
1965,Bubble Cheese,Indica,3.9,20.0,Limonene,Relaxed,Dry mouth,Depression,Sleepy,Dry eyes,Insomnia,Hungry,Dizzy,Pain,Happy,,Stress,Uplifted,,ADD,16.0,10.0,Cheese,Pungent,Earthy
1966,5th Element,Indica,4.5,79.0,Myrcene,Relaxed,Dry mouth,Pain,Euphoric,Dry eyes,Stress,Happy,Headache,Anxiety,Uplifted,Paranoid,Insomnia,Focused,Anxious,Muscle spasms,20.0,0.0,Earthy,Pungent,Lemon
1967,OG Kush,Hybrid,4.3,5307.0,Myrcene,Happy,Dry mouth,Stress,Relaxed,Dry eyes,Anxiety,Euphoric,Paranoid,Pain,Uplifted,Dizzy,Depression,Hungry,Headache,Insomnia,18.0,0.0,Earthy,Pine,Woody
1968,Huckleberry Hound,Hybrid,4.7,3.0,Myrcene,Relaxed,Dry eyes,Headaches,Happy,Dry mouth,Lack of appetite,Euphoric,,Pain,Tingly,,Stress,Sleepy,,Anxiety,20.0,1.0,Berry,Flowery,Earthy
1969,Kush Hemp,Hybrid,4.8,5.0,Myrcene,Relaxed,Dry eyes,ADD,Happy,Dry mouth,Depression,Focused,,Eye pressure,Uplifted,,Fatigue,Talkative,,Inflammation,17.0,14.0,Earthy,,
1970,Starfighter,Hybrid,4.2,50.0,Myrcene,Happy,Dry mouth,Depression,Relaxed,Anxious,Stress,Euphoric,Dizzy,Pain,Uplifted,Dry eyes,Anxiety,Giggly,Paranoid,Insomnia,18.0,0.0,Pine,Sweet,Woody
1971,Burmese Kush,Hybrid,4.1,168.0,Myrcene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Pain,Euphoric,Headache,Anxiety,Uplifted,Paranoid,Depression,Hungry,Dizzy,Insomnia,17.0,0.0,Earthy,Flowery,Sage
1972,Cookie Wreck,Hybrid,4.6,118.0,Limonene,Relaxed,Dry mouth,Pain,Euphoric,Dry eyes,Stress,Happy,Dizzy,Anxiety,Uplifted,Headache,Depression,Tingly,Anxious,Muscle spasms,18.0,1.0,Lemon,Earthy,Mint
1973,Cheesewreck,Hybrid,4.4,82.0,Caryophyllene,Euphoric,Dry mouth,Anxiety,Relaxed,Dry eyes,Insomnia,Happy,Paranoid,Stress,Uplifted,Anxious,Pain,Sleepy,Dizzy,Depression,17.0,1.0,Cheese,BlueCheese,Pungent
